billno;itemname;quantity;date;price;customerid;country
540480;IF YOU CAN'T STAND THE HEAT MUG;12;07.01.2011 15:27;1,25;12480.0;Germany
540480;CHILDREN'S SPACEBOY MUG;12;07.01.2011 15:27;1,65;12480.0;Germany
540480;COFFEE MUG APPLES DESIGN;6;07.01.2011 15:27;2,55;12480.0;Germany
540480;PACK OF 20 NAPKINS PANTRY DESIGN;12;07.01.2011 15:27;0,85;12480.0;Germany
540480;PACK OF 20 NAPKINS RED APPLES;12;07.01.2011 15:27;0,85;12480.0;Germany
540480;SET/4 BADGES BALLOON GIRL;10;07.01.2011 15:27;1,25;12480.0;Germany
540480;SET/4 BADGES DOGS;10;07.01.2011 15:27;1,25;12480.0;Germany
540480;SET/4 BADGES CUTE CREATURES;10;07.01.2011 15:27;1,25;12480.0;Germany
540480;MAGNETS PACK OF 4 RETRO PHOTO;12;07.01.2011 15:27;1,25;12480.0;Germany
540480;MAGNETS PACK OF 4 SWALLOWS;12;07.01.2011 15:27;1,25;12480.0;Germany
540480;SET OF 3 CAKE TINS PANTRY DESIGN;6;07.01.2011 15:27;4,95;12480.0;Germany
540480;SET3 BOOK BOX GREEN GINGHAM FLOWER;4;07.01.2011 15:27;4,25;12480.0;Germany
540480;SET OF 3 BUTTERFLY COOKIE CUTTERS;12;07.01.2011 15:27;1,25;12480.0;Germany
540480;JUMBO STORAGE BAG SUKI;10;07.01.2011 15:27;1,95;12480.0;Germany
540480;SUKI  SHOULDER BAG;10;07.01.2011 15:27;1,65;12480.0;Germany
540480;DELUXE SEWING KIT;3;07.01.2011 15:27;5,95;12480.0;Germany
540480;36 FOIL HEART CAKE CASES;12;07.01.2011 15:27;2,1;12480.0;Germany
540480;RED GINGHAM ROSE JEWELLERY BOX;8;07.01.2011 15:27;1,65;12480.0;Germany
540480;POSTAGE;4;07.01.2011 15:27;18;12480.0;Germany
540553;EASTER TIN KEEPSAKE;48;10.01.2011 09:48;1,65;12500.0;Germany
540553;EASTER TIN CHICKS IN GARDEN;48;10.01.2011 09:48;1,65;12500.0;Germany
540553;PACK OF 6 BIRDY GIFT TAGS;144;10.01.2011 09:48;1,06;12500.0;Germany
540553;DOORMAT AIRMAIL;2;10.01.2011 09:48;7,95;12500.0;Germany
540553;POSTAGE;1;10.01.2011 09:48;18;12500.0;Germany
540562;MINI FUNKY DESIGN TAPES;20;10.01.2011 10:35;0,42;12524.0;Germany
540562;RED RETROSPOT TAPE;24;10.01.2011 10:35;0,19;12524.0;Germany
540562;SKULLS TAPE;24;10.01.2011 10:35;0,19;12524.0;Germany
540562;CAKES AND BOWS GIFT  TAPE;24;10.01.2011 10:35;0,19;12524.0;Germany
540562;STARS GIFT TAPE;24;10.01.2011 10:35;0,19;12524.0;Germany
540562;FELT FARM ANIMAL WHITE BUNNY;48;10.01.2011 10:35;0,19;12524.0;Germany
540562;WALL TIDY RETROSPOT;20;10.01.2011 10:35;0,85;12524.0;Germany
540562;BOTTLE BAG RETROSPOT;20;10.01.2011 10:35;0,85;12524.0;Germany
540562;CABIN BAG VINTAGE RETROSPOT;3;10.01.2011 10:35;12,75;12524.0;Germany
540562;LUNCH BAG WOODLAND;20;10.01.2011 10:35;1,65;12524.0;Germany
540562;LUNCH BAG RED RETROSPOT;20;10.01.2011 10:35;1,65;12524.0;Germany
540562;LUNCH BAG CARS BLUE;10;10.01.2011 10:35;1,65;12524.0;Germany
540562;LUNCH BAG SUKI  DESIGN;20;10.01.2011 10:35;1,65;12524.0;Germany
540562;BOX OF 24 COCKTAIL PARASOLS;100;10.01.2011 10:35;0,42;12524.0;Germany
540562;CLOTHES PEGS RETROSPOT PACK 24;12;10.01.2011 10:35;1,49;12524.0;Germany
540562;POSTAGE;3;10.01.2011 10:35;18;12524.0;Germany
540769;JAM MAKING SET PRINTED;12;11.01.2011 10:38;1,45;12601.0;Germany
540769;TRAVEL SEWING KIT;10;11.01.2011 10:38;1,65;12601.0;Germany
540769;SEWING SUSAN 21 NEEDLE SET;12;11.01.2011 10:38;0,85;12601.0;Germany
540769;WOODEN PICTURE FRAME WHITE FINISH;12;11.01.2011 10:38;2,55;12601.0;Germany
540769;VICTORIAN  METAL POSTCARD SPRING;8;11.01.2011 10:38;1,69;12601.0;Germany
540769;PLASTERS IN TIN WOODLAND ANIMALS;12;11.01.2011 10:38;1,65;12601.0;Germany
540769;CARD GINGHAM ROSE;12;11.01.2011 10:38;0,42;12601.0;Germany
540769;WOODLAND PARTY BAG + STICKER SET;8;11.01.2011 10:38;1,65;12601.0;Germany
540769;POSTAGE;1;11.01.2011 10:38;18;12601.0;Germany
540900;CREAM HEART CARD HOLDER;4;12.01.2011 11:46;3,95;12712.0;Germany
540900;EDWARDIAN PARASOL PINK;3;12.01.2011 11:46;5,95;12712.0;Germany
540900;METAL 4 HOOK HANGER FRENCH CHATEAU;16;12.01.2011 11:46;2,95;12712.0;Germany
540900;BAKING SET 9 PIECE RETROSPOT;3;12.01.2011 11:46;4,95;12712.0;Germany
540900;PACK OF 60 MUSHROOM CAKE CASES;24;12.01.2011 11:46;0,55;12712.0;Germany
540900;CHOCOLATE BOX RIBBONS;12;12.01.2011 11:46;1,25;12712.0;Germany
540900;WOODEN PICTURE FRAME WHITE FINISH;12;12.01.2011 11:46;2,55;12712.0;Germany
540900;WOODEN FRAME ANTIQUE WHITE;12;12.01.2011 11:46;2,95;12712.0;Germany
540900;RETROSPOT TEA SET CERAMIC 11 PC;3;12.01.2011 11:46;4,95;12712.0;Germany
540900;SILVER HANGING T-LIGHT HOLDER;6;12.01.2011 11:46;1,65;12712.0;Germany
540900;POSTAGE;2;12.01.2011 11:46;18;12712.0;Germany
541093;TV DINNER TRAY DOLLY GIRL;3;13.01.2011 13:21;4,95;12471.0;Germany
541093;PENCIL CASE LIFE IS BEAUTIFUL;6;13.01.2011 13:21;2,95;12471.0;Germany
541093;STRAWBERRY FAIRY CAKE TEAPOT;8;13.01.2011 13:21;4,95;12471.0;Germany
541093;SET OF 3 NOTEBOOKS IN PARCEL;12;13.01.2011 13:21;1,65;12471.0;Germany
541093;BAKING MOULD CHOCOLATE CUPCAKES;18;13.01.2011 13:21;2,55;12471.0;Germany
541093;REGENCY CAKESTAND 3 TIER;48;13.01.2011 13:21;10,95;12471.0;Germany
541093;POSTAGE;5;13.01.2011 13:21;18;12471.0;Germany
541122;ENAMEL COLANDER CREAM;3;14.01.2011 09:23;4,95;12708.0;Germany
541122;FRYING PAN RED RETROSPOT;4;14.01.2011 09:23;4,25;12708.0;Germany
541122;ROUND SNACK BOXES SET OF4 WOODLAND;6;14.01.2011 09:23;2,95;12708.0;Germany
541122;ROUND SNACK BOXES SET OF 4 FRUITS;6;14.01.2011 09:23;2,95;12708.0;Germany
541122;RED STRIPE CERAMIC DRAWER KNOB;12;14.01.2011 09:23;1,25;12708.0;Germany
541122;RED SPOT CERAMIC DRAWER KNOB;12;14.01.2011 09:23;1,25;12708.0;Germany
541122;RED RETROSPOT CUP;8;14.01.2011 09:23;0,85;12708.0;Germany
541122;GREEN POLKADOT BOWL;8;14.01.2011 09:23;1,25;12708.0;Germany
541122;SPACEBOY LUNCH BOX;12;14.01.2011 09:23;1,95;12708.0;Germany
541122;WRAP ENGLISH ROSE;25;14.01.2011 09:23;0,42;12708.0;Germany
541122;PACK OF 6 BIRDY GIFT TAGS;12;14.01.2011 09:23;1,25;12708.0;Germany
541122;JAM JAR WITH PINK LID;12;14.01.2011 09:23;0,85;12708.0;Germany
541122;RED RETROSPOT PLATE;8;14.01.2011 09:23;1,69;12708.0;Germany
541122;RETROSPOT PARTY BAG + STICKER SET;8;14.01.2011 09:23;1,65;12708.0;Germany
541122;GINGHAM ROSE WRAP;25;14.01.2011 09:23;0,42;12708.0;Germany
541122;SET OF 16 VINTAGE SKY BLUE CUTLERY;1;14.01.2011 09:23;12,75;12708.0;Germany
541122;SET OF 16 VINTAGE RED CUTLERY;1;14.01.2011 09:23;12,75;12708.0;Germany
541122;SET OF 16 VINTAGE PISTACHIO CUTLERY;1;14.01.2011 09:23;12,75;12708.0;Germany
541122;POSTAGE;2;14.01.2011 09:23;18;12708.0;Germany
541125;RED RETROSPOT PICNIC BAG;10;14.01.2011 10:06;2,95;12474.0;Germany
541125;POSTAGE;1;14.01.2011 10:06;18;12474.0;Germany
541224;SPACE FROG;10;14.01.2011 14:45;1,25;12474.0;Germany
541224;RED  HARMONICA IN BOX;12;14.01.2011 14:45;1,25;12474.0;Germany
541224;ROUND SNACK BOXES SET OF4 WOODLAND;6;14.01.2011 14:45;2,95;12474.0;Germany
541224;ROUND SNACK BOXES SET OF 4 FRUITS;12;14.01.2011 14:45;2,95;12474.0;Germany
541224;CHILDS BREAKFAST SET CIRCUS PARADE;4;14.01.2011 14:45;8,5;12474.0;Germany
541224;PINK BABY BUNTING;5;14.01.2011 14:45;2,95;12474.0;Germany
541224;RED BABY BUNTING;5;14.01.2011 14:45;2,95;12474.0;Germany
541224;SMALL RED RETROSPOT WINDMILL;12;14.01.2011 14:45;1,25;12474.0;Germany
541224;WHITE WOOD GARDEN PLANT LADDER;1;14.01.2011 14:45;9,95;12474.0;Germany
541224;RETROSPOT TEA SET CERAMIC 11 PC;3;14.01.2011 14:45;4,95;12474.0;Germany
541224;POSTAGE;1;14.01.2011 14:45;18;12474.0;Germany
541269;ROUND SNACK BOXES SET OF 4 FRUITS;6;17.01.2011 11:01;2,95;12626.0;Germany
541269;PICNIC BOXES SET OF 3 RETROSPOT;4;17.01.2011 11:01;4,95;12626.0;Germany
541269;DOLLY GIRL LUNCH BOX;12;17.01.2011 11:01;1,95;12626.0;Germany
541269;PHOTO CUBE;12;17.01.2011 11:01;1,65;12626.0;Germany
541269;5 HOOK HANGER RED MAGIC TOADSTOOL;12;17.01.2011 11:01;1,65;12626.0;Germany
541269;CHILDS BREAKFAST SET DOLLY GIRL;2;17.01.2011 11:01;9,95;12626.0;Germany
541269;FAIRY CAKE BIRTHDAY CANDLE SET;4;17.01.2011 11:01;3,75;12626.0;Germany
541269;HOMEMADE JAM SCENTED CANDLES;12;17.01.2011 11:01;1,45;12626.0;Germany
541269;PIN CUSHION BABUSHKA BLUE;6;17.01.2011 11:01;3,35;12626.0;Germany
541269;SEWING BOX RETROSPOT DESIGN;4;17.01.2011 11:01;14,95;12626.0;Germany
541269;MEASURING TAPE BABUSHKA BLUE;6;17.01.2011 11:01;2,95;12626.0;Germany
541269;JAM MAKING SET WITH JARS;6;17.01.2011 11:01;4,25;12626.0;Germany
541269;CHILDRENS APRON SPACEBOY DESIGN;8;17.01.2011 11:01;1,95;12626.0;Germany
541269;SET/6 FRUIT SALAD PAPER CUPS;12;17.01.2011 11:01;0,65;12626.0;Germany
541269;SET/6 FRUIT SALAD  PAPER PLATES;12;17.01.2011 11:01;0,85;12626.0;Germany
541269;TABLECLOTH RED APPLES DESIGN;2;17.01.2011 11:01;8,5;12626.0;Germany
541269;PLASTERS IN TIN SPACEBOY;12;17.01.2011 11:01;1,65;12626.0;Germany
541269;WALL TIDY RETROSPOT;20;17.01.2011 11:01;0,85;12626.0;Germany
541269;NURSE'S BAG SOFT TOY;2;17.01.2011 11:01;8,95;12626.0;Germany
541269;TOOL BOX SOFT TOY;2;17.01.2011 11:01;8,95;12626.0;Germany
541269;MR ROBOT SOFT TOY;8;17.01.2011 11:01;1,95;12626.0;Germany
541269;MRS ROBOT SOFT TOY;8;17.01.2011 11:01;1,95;12626.0;Germany
541269;BLUE OWL SOFT TOY;6;17.01.2011 11:01;2,95;12626.0;Germany
541269;TRADITIONAL WOODEN SKIPPING ROPE;12;17.01.2011 11:01;1,25;12626.0;Germany
541269;S/6 WOODEN SKITTLES IN COTTON BAG;6;17.01.2011 11:01;2,95;12626.0;Germany
541269;WOODEN BOX OF DOMINOES;12;17.01.2011 11:01;1,25;12626.0;Germany
541269;GINGHAM BABUSHKA DOORSTOP;8;17.01.2011 11:01;1,25;12626.0;Germany
541269;3 PIECE SPACEBOY COOKIE CUTTER SET;6;17.01.2011 11:01;2,1;12626.0;Germany
541269;BAKING SET SPACEBOY DESIGN;3;17.01.2011 11:01;4,95;12626.0;Germany
541269;CABIN BAG VINTAGE RETROSPOT;3;17.01.2011 11:01;12,75;12626.0;Germany
541269;SILK PURSE BABUSHKA PINK;6;17.01.2011 11:01;3,35;12626.0;Germany
541269;RED RETROSPOT PURSE;6;17.01.2011 11:01;2,95;12626.0;Germany
541269;SILK PURSE BABUSHKA BLUE;6;17.01.2011 11:01;3,35;12626.0;Germany
541269;FAWN BLUE HOT WATER BOTTLE;6;17.01.2011 11:01;2,95;12626.0;Germany
541269;RETROSPOT BABUSHKA DOORSTOP;8;17.01.2011 11:01;1,25;12626.0;Germany
541269;CHILDRENS APRON APPLES DESIGN;8;17.01.2011 11:01;1,95;12626.0;Germany
541269;COFFEE MUG APPLES DESIGN;6;17.01.2011 11:01;2,55;12626.0;Germany
541269;PACK OF 20 NAPKINS RED APPLES;12;17.01.2011 11:01;0,85;12626.0;Germany
541269;ROUND SNACK BOXES SET OF4 WOODLAND;6;17.01.2011 11:01;2,95;12626.0;Germany
541269;PLASTERS IN TIN WOODLAND ANIMALS;12;17.01.2011 11:01;1,65;12626.0;Germany
541269;WOODLAND  HEIGHT CHART STICKERS;6;17.01.2011 11:01;2,95;12626.0;Germany
541269;SET/20 RED RETROSPOT PAPER NAPKINS;12;17.01.2011 11:01;0,85;12626.0;Germany
541269;SET/6 RED SPOTTY PAPER CUPS;12;17.01.2011 11:01;0,65;12626.0;Germany
541269;SET/6 RED SPOTTY PAPER PLATES;12;17.01.2011 11:01;0,85;12626.0;Germany
541269;RETROSPOT CHILDRENS APRON;8;17.01.2011 11:01;1,95;12626.0;Germany
541269;RETROSPOT LAMP;5;17.01.2011 11:01;9,95;12626.0;Germany
541269;RETROSPOT TEA SET CERAMIC 11 PC;3;17.01.2011 11:01;4,95;12626.0;Germany
541269;ROUND CONTAINER SET OF 5 RETROSPOT;12;17.01.2011 11:01;1,65;12626.0;Germany
541269;LUNCH BOX WITH CUTLERY RETROSPOT;6;17.01.2011 11:01;2,55;12626.0;Germany
541269;BIRD DECORATION RED RETROSPOT;12;17.01.2011 11:01;0,85;12626.0;Germany
541269;BAKING SET 9 PIECE RETROSPOT;6;17.01.2011 11:01;4,95;12626.0;Germany
541269;STRAWBERRY LUNCH BOX WITH CUTLERY;6;17.01.2011 11:01;2,55;12626.0;Germany
541269;POSTAGE;8;17.01.2011 11:01;18;12626.0;Germany
541277;INFLATABLE POLITICAL GLOBE;1;17.01.2011 11:46;0,85;12673.0;Germany
541277;BAKING MOULD HEART WHITE CHOCOLATE;1;17.01.2011 11:46;2,55;12673.0;Germany
541277;EIGHT PIECE DINOSAUR SET;10;17.01.2011 11:46;1,25;12673.0;Germany
541277;RECYCLED PENCIL WITH RABBIT ERASER;30;17.01.2011 11:46;0,21;12673.0;Germany
541277;12 PENCILS SMALL TUBE RED RETROSPOT;10;17.01.2011 11:46;0,65;12673.0;Germany
541277;12 PENCILS SMALL TUBE SKULL;10;17.01.2011 11:46;0,65;12673.0;Germany
541277;FEATHER PEN,HOT PINK;12;17.01.2011 11:46;0,85;12673.0;Germany
541277;FEATHER PEN,LIGHT PINK;12;17.01.2011 11:46;0,85;12673.0;Germany
541277;BLUE PARTY BAGS;4;17.01.2011 11:46;2,1;12673.0;Germany
541277;PINK PARTY BAGS;4;17.01.2011 11:46;2,1;12673.0;Germany
541277;MONSTERS STENCIL CRAFT;6;17.01.2011 11:46;1,25;12673.0;Germany
541277;HAPPY STENCIL CRAFT;6;17.01.2011 11:46;1,25;12673.0;Germany
541277;BLUE HAPPY BIRTHDAY BUNTING;1;17.01.2011 11:46;5,45;12673.0;Germany
541277;PINK HAPPY BIRTHDAY BUNTING;1;17.01.2011 11:46;5,45;12673.0;Germany
541277;CHILDS GARDEN RAKE BLUE;1;17.01.2011 11:46;2,1;12673.0;Germany
541277;SET OF 6 SOLDIER SKITTLES;4;17.01.2011 11:46;3,75;12673.0;Germany
541277;PARTY CONES CANDY ASSORTED;24;17.01.2011 11:46;1,25;12673.0;Germany
541277;4 TRADITIONAL SPINNING TOPS;8;17.01.2011 11:46;1,25;12673.0;Germany
541277;3 PIECE SPACEBOY COOKIE CUTTER SET;12;17.01.2011 11:46;2,1;12673.0;Germany
541277;SMALL POPCORN HOLDER;10;17.01.2011 11:46;0,85;12673.0;Germany
541277;DOORMAT UNION JACK GUNS AND ROSES;1;17.01.2011 11:46;7,95;12673.0;Germany
541277;DOORMAT WELCOME TO OUR HOME;2;17.01.2011 11:46;7,95;12673.0;Germany
541277;DOORMAT WELCOME PUPPIES;1;17.01.2011 11:46;7,95;12673.0;Germany
541480;WOODLAND  HEIGHT CHART STICKERS;6;18.01.2011 12:05;2,95;12527.0;Germany
541480;DINOSAUR HEIGHT CHART STICKER SET;6;18.01.2011 12:05;2,95;12527.0;Germany
541480;CHARLOTTE BAG PINK POLKADOT;10;18.01.2011 12:05;0,85;12527.0;Germany
541480;CHARLOTTE BAG DOLLY GIRL DESIGN;10;18.01.2011 12:05;0,85;12527.0;Germany
541480;RED RETROSPOT CHARLOTTE BAG;10;18.01.2011 12:05;0,85;12527.0;Germany
541480;WOODLAND CHARLOTTE BAG;10;18.01.2011 12:05;0,85;12527.0;Germany
541480;SET/10 RED POLKADOT PARTY CANDLES;24;18.01.2011 12:05;1,25;12527.0;Germany
541480;FUNKY MONKEY GIFT BAG MEDIUM;24;18.01.2011 12:05;0,42;12527.0;Germany
541480;FAWN AND MUSHROOM GREETING CARD;12;18.01.2011 12:05;0,42;12527.0;Germany
541480;POSTAGE;1;18.01.2011 12:05;18;12527.0;Germany
541517;STRAWBERRY CERAMIC TRINKET BOX;24;19.01.2011 08:34;1,25;12665.0;Germany
541517;POSTAGE;1;19.01.2011 08:34;18;12665.0;Germany
541517;SWEETHEART CERAMIC TRINKET BOX;12;19.01.2011 08:34;1,25;12665.0;Germany
541877;OVEN MITT APPLES DESIGN;10;24.01.2011 10:12;1,45;12559.0;Germany
541877;SET OF 3 CAKE TINS SKETCHBOOK;9;24.01.2011 10:12;4,95;12559.0;Germany
541877;PEG BAG APPLES DESIGN;6;24.01.2011 10:12;2,55;12559.0;Germany
541877;SET OF 6 HERB TINS SKETCHBOOK;4;24.01.2011 10:12;3,95;12559.0;Germany
541877;SET OF 2 TEA TOWELS APPLE AND PEARS;36;24.01.2011 10:12;2,95;12559.0;Germany
541877;SET 2 TEA TOWELS I LOVE LONDON;6;24.01.2011 10:12;2,95;12559.0;Germany
541877;REGENCY CAKESTAND 3 TIER;2;24.01.2011 10:12;12,75;12559.0;Germany
541877;BOX OF 24 COCKTAIL PARASOLS;25;24.01.2011 10:12;0,42;12559.0;Germany
541877;CHILDS BREAKFAST SET CIRCUS PARADE;2;24.01.2011 10:12;8,5;12559.0;Germany
541877;COFFEE MUG PEARS  DESIGN;18;24.01.2011 10:12;2,55;12559.0;Germany
541877;COFFEE MUG APPLES DESIGN;12;24.01.2011 10:12;2,55;12559.0;Germany
541877;CHILDREN'S CIRCUS PARADE MUG;12;24.01.2011 10:12;1,65;12559.0;Germany
541877;PACK OF 20 NAPKINS RED APPLES;12;24.01.2011 10:12;0,85;12559.0;Germany
541877;PACK OF 12 WOODLAND TISSUES;24;24.01.2011 10:12;0,29;12559.0;Germany
541877;WOODLAND  STICKERS;12;24.01.2011 10:12;0,85;12559.0;Germany
541877;WRAP RED APPLES;25;24.01.2011 10:12;0,42;12559.0;Germany
541877;EMERGENCY FIRST AID TIN;12;24.01.2011 10:12;1,25;12559.0;Germany
541877;HAND WARMER BABUSHKA DESIGN;12;24.01.2011 10:12;2,1;12559.0;Germany
541877;RIDGED GLASS POSY VASE;6;24.01.2011 10:12;1,45;12559.0;Germany
541877;POSTAGE;2;24.01.2011 10:12;18;12559.0;Germany
541962;SET 3 PAPER VINTAGE CHICK PAPER EGG;6;24.01.2011 12:58;2,95;12693.0;Germany
541962;SET 3 SONG BIRD PAPER EGGS ASSORTED;6;24.01.2011 12:58;2,95;12693.0;Germany
541962;BAKING MOULD CHOCOLATE CUPCAKES;6;24.01.2011 12:58;2,55;12693.0;Germany
541962;MINT KITCHEN SCALES;2;24.01.2011 12:58;8,5;12693.0;Germany
541962;RED RETROSPOT UMBRELLA;3;24.01.2011 12:58;5,95;12693.0;Germany
541962;PENCIL CASE LIFE IS BEAUTIFUL;6;24.01.2011 12:58;2,95;12693.0;Germany
541962;MILK PAN PINK POLKADOT;4;24.01.2011 12:58;3,75;12693.0;Germany
541962;RED RETROSPOT TAPE;12;24.01.2011 12:58;0,65;12693.0;Germany
541962;POSTAGE;2;24.01.2011 12:58;18;12693.0;Germany
541965;RETROSPOT LAMP;4;24.01.2011 13:27;9,95;12625.0;Germany
541965;GLITTER BUTTERFLY CLIPS;18;24.01.2011 13:27;2,55;12625.0;Germany
541965;RAIN PONCHO RETROSPOT;24;24.01.2011 13:27;0,85;12625.0;Germany
541965;WRAP RED APPLES;25;24.01.2011 13:27;0,42;12625.0;Germany
541965;WRAP WEDDING DAY;25;24.01.2011 13:27;0,42;12625.0;Germany
541965;TEA PARTY  WRAPPING PAPER;25;24.01.2011 13:27;0,42;12625.0;Germany
541965;WRAP CIRCUS PARADE;25;24.01.2011 13:27;0,42;12625.0;Germany
541965;WRAP I LOVE LONDON;25;24.01.2011 13:27;0,42;12625.0;Germany
541965;WRAP COWBOYS;25;24.01.2011 13:27;0,42;12625.0;Germany
541965;RAINY LADIES BIRTHDAY CARD;12;24.01.2011 13:27;0,42;12625.0;Germany
541965;ROBOT BIRTHDAY CARD;12;24.01.2011 13:27;0,42;12625.0;Germany
541965;RING OF ROSES BIRTHDAY CARD;12;24.01.2011 13:27;0,42;12625.0;Germany
541965;ELEPHANT, BIRTHDAY CARD,;12;24.01.2011 13:27;0,42;12625.0;Germany
541965;VINTAGE KID DOLLY CARD;12;24.01.2011 13:27;0,42;12625.0;Germany
541965;COWBOYS AND INDIANS BIRTHDAY CARD;12;24.01.2011 13:27;0,42;12625.0;Germany
541965;CARD PARTY GAMES;12;24.01.2011 13:27;0,42;12625.0;Germany
541965;PACK 3 BOXES BIRD PANNETONE;36;24.01.2011 13:27;1,95;12625.0;Germany
541965;MAKE YOUR OWN PLAYTIME CARD KIT;18;24.01.2011 13:27;2,95;12625.0;Germany
541965;MAKE YOUR OWN MONSOON CARD KIT;18;24.01.2011 13:27;2,95;12625.0;Germany
541965;CALENDAR FAMILY FAVOURITES;6;24.01.2011 13:27;2,95;12625.0;Germany
541965;WOODLAND  HEIGHT CHART STICKERS;12;24.01.2011 13:27;2,95;12625.0;Germany
541965;DINOSAUR HEIGHT CHART STICKER SET;12;24.01.2011 13:27;2,95;12625.0;Germany
541965;MAGIC DRAWING SLATE SPACEBOY;24;24.01.2011 13:27;0,42;12625.0;Germany
541965;MAGIC DRAWING SLATE BUNNIES;24;24.01.2011 13:27;0,42;12625.0;Germany
541965;MAGIC DRAWING SLATE DINOSAUR;24;24.01.2011 13:27;0,42;12625.0;Germany
541965;PLASTERS IN TIN SPACEBOY;12;24.01.2011 13:27;1,65;12625.0;Germany
541965;PLASTERS IN TIN WOODLAND ANIMALS;12;24.01.2011 13:27;1,65;12625.0;Germany
541965;PLASTERS IN TIN STRONGMAN;12;24.01.2011 13:27;1,65;12625.0;Germany
541965;PLASTERS IN TIN CIRCUS PARADE;12;24.01.2011 13:27;1,65;12625.0;Germany
541965;SET 10 LIGHTS NIGHT OWL;6;24.01.2011 13:27;6,75;12625.0;Germany
541965;CHILDREN'S APRON DOLLY GIRL;6;24.01.2011 13:27;2,1;12625.0;Germany
541965;CHILDRENS APRON SPACEBOY DESIGN;8;24.01.2011 13:27;1,95;12625.0;Germany
541965;CAKE STAND 3 TIER MAGIC GARDEN;12;24.01.2011 13:27;10,95;12625.0;Germany
541965;5 HOOK HANGER MAGIC TOADSTOOL;24;24.01.2011 13:27;1,65;12625.0;Germany
541965;10 COLOUR SPACEBOY PEN;24;24.01.2011 13:27;0,85;12625.0;Germany
541965;WATERING CAN PINK BUNNY;12;24.01.2011 13:27;1,95;12625.0;Germany
541965;BLUE HAPPY BIRTHDAY BUNTING;12;24.01.2011 13:27;5,45;12625.0;Germany
541965;PARTY BUNTING;10;24.01.2011 13:27;4,65;12625.0;Germany
541965;SET/10 RED POLKADOT PARTY CANDLES;24;24.01.2011 13:27;1,25;12625.0;Germany
541965;SET/10 PINK POLKADOT PARTY CANDLES;24;24.01.2011 13:27;1,25;12625.0;Germany
541965;SET/10 BLUE POLKADOT PARTY CANDLES;24;24.01.2011 13:27;1,25;12625.0;Germany
541965;PAPER BUNTING WHITE LACE;24;24.01.2011 13:27;2,95;12625.0;Germany
541965;PAPER BUNTING COLOURED LACE;24;24.01.2011 13:27;2,95;12625.0;Germany
541965;SET 3 PAPER VINTAGE CHICK PAPER EGG;12;24.01.2011 13:27;2,95;12625.0;Germany
541965;ASSORTED EASTER GIFT TAGS;12;24.01.2011 13:27;0,85;12625.0;Germany
541965;OFFICE MUG WARMER BLACK+SILVER;6;24.01.2011 13:27;2,95;12625.0;Germany
541965;REGENCY CAKESTAND 3 TIER;16;24.01.2011 13:27;10,95;12625.0;Germany
541965;JAM MAKING SET PRINTED;24;24.01.2011 13:27;1,45;12625.0;Germany
541965;JAM JAR WITH PINK LID;36;24.01.2011 13:27;0,85;12625.0;Germany
541965;JAM JAR WITH GREEN LID;36;24.01.2011 13:27;0,85;12625.0;Germany
541965;RECIPE BOX PANTRY YELLOW DESIGN;12;24.01.2011 13:27;2,95;12625.0;Germany
541965;JUNGLE POPSICLES ICE LOLLY HOLDERS;12;24.01.2011 13:27;1,25;12625.0;Germany
541965;POSTAGE;7;24.01.2011 13:27;18;12625.0;Germany
542080;RED 3 PIECE RETROSPOT CUTLERY SET;6;25.01.2011 12:16;3,75;13815.0;Germany
542080;SET OF 6 GIRLS CELEBRATION CANDLES;12;25.01.2011 12:16;1,25;13815.0;Germany
542080;SET/10 PINK POLKADOT PARTY CANDLES;24;25.01.2011 12:16;1,25;13815.0;Germany
542080;FUNKY DIVA PEN;48;25.01.2011 12:16;0,85;13815.0;Germany
542080;POLKADOT PEN;48;25.01.2011 12:16;0,85;13815.0;Germany
542080;RETROSPOT PARTY BAG + STICKER SET;8;25.01.2011 12:16;1,65;13815.0;Germany
542080;SET/20 RED RETROSPOT PAPER NAPKINS;12;25.01.2011 12:16;0,85;13815.0;Germany
542080;SET/6 RED SPOTTY PAPER CUPS;12;25.01.2011 12:16;0,65;13815.0;Germany
542080;SET/6 RED SPOTTY PAPER PLATES;12;25.01.2011 12:16;0,85;13815.0;Germany
542080;RED RETROSPOT CHILDRENS UMBRELLA;12;25.01.2011 12:16;3,25;13815.0;Germany
542080;JAM MAKING SET WITH JARS;6;25.01.2011 12:16;4,25;13815.0;Germany
542080;BLUE POLKADOT BOWL;8;25.01.2011 12:16;1,25;13815.0;Germany
542080;BLUE POLKADOT CUP;8;25.01.2011 12:16;0,85;13815.0;Germany
542080;RED RETROSPOT PLATE;8;25.01.2011 12:16;1,69;13815.0;Germany
542080;SET/3 RED GINGHAM ROSE STORAGE BOX;4;25.01.2011 12:16;3,75;13815.0;Germany
542080;RED RETROSPOT BOWL;8;25.01.2011 12:16;1,25;13815.0;Germany
542080;RED RETROSPOT CUP;8;25.01.2011 12:16;0,85;13815.0;Germany
542080;RETROSPOT CHILDRENS APRON;8;25.01.2011 12:16;1,95;13815.0;Germany
542080;WATERING CAN GREEN DINOSAUR;12;25.01.2011 12:16;1,95;13815.0;Germany
542080;WATERING CAN PINK BUNNY;12;25.01.2011 12:16;1,95;13815.0;Germany
